CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
16026,MR.,BYRON,JIMÉNEZ,07-10-1946,M,M,byron4@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
16027,MRS.,ANNE,VAZQUEZ,8/15/1946,M,F,anne16@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
16028,MR.,CODY,COOPER,1/28/1946,M,M,cody9@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
16029,MRS.,ABBY,PATEL,11-08-1946,M,F,abby2@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
16030,MR.,MAX,MARTIN,5/21/1947,M,M,max1@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y
16031,MR.,IAN,ALLEN,10-10-1947,M,M,ian23@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
16032,MR.,COLIN,CHAVEZ,1/15/1948,M,M,colin38@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
16033,MS.,ERICA,LIN,10/15/1971,M,F,erica7@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,Y
16034,MRS.,PAMELA,SURI,12-11-1962,M,F,pamela3@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
16035,MR.,SEBASTIAN,MORGAN,6/18/1962,M,M,sebastian13@adventure-works.com,"$20,000 ",1,Graduate Degree,Manual,Y
16036,MRS.,MARIA,LONG,12-03-1961,M,F,maria32@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
16037,MRS.,MELISSA,KELLY,05-08-1961,M,F,melissa25@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
16039,MR.,STEVE,YANG,05-06-1961,M,M,steve9@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
16040,MR.,CASEY,GILL,10-07-1962,M,M,casey37@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
16041,MR.,PEDRO,RAMAN,05-08-1961,S,M,pedro12@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
16042,MR.,IAN,HALL,7/21/1936,S,M,ian22@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
16043,MR.,MATHEW,ROMERO,3/13/1958,S,M,mathew5@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
16044,MRS.,CONNIE,RAI,09-09-1958,M,F,connie4@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
16045,MRS.,EVELYN,SARA,07-04-1958,M,F,evelyn11@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
16046,MRS.,ROBYN,GOMEZ,8/20/1958,S,F,robyn0@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
16047,MRS.,TAYLOR,JOHNSON,07-09-1957,M,F,taylor48@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
16048,MRS.,KELLI,YANG,05-11-1957,S,F,kelli5@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
16049,MRS.,ASHLEE,NARA,05-12-1957,M,F,ashlee1@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
16050,MR.,REGINALD,MORENO,03-11-1957,M,M,reginald13@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
16051,MR.,LEONARD,XU,9/18/1956,M,M,leonard6@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
16052,MR.,DANNY,GUTIERREZ,11-06-1956,M,M,danny12@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
16053,MR.,FREDERICK,PEREZ,6/18/1956,M,M,frederick18@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
16054,MR.,HECTOR,ORTEGA,6/19/1956,S,M,hector19@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
16055,MR.,RYAN,LEE,12/19/1955,M,M,ryan58@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
16056,MRS.,ALISON,SHAN,9/21/1955,M,F,alison10@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
16057,MRS.,MICHELE,GOMEZ,12/14/1955,M,F,michele36@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
16058,MRS.,MARGARET,ZHANG,06-04-1954,M,F,margaret7@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
16059,MR.,JÉSUS,CARLSON,10-11-1938,M,M,jésus17@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
16060,MR.,ANTONIO,GRIFFIN,10/27/1970,M,M,antonio21@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
16061,MR.,MIGUEL,BUTLER,07-06-1970,M,M,miguel60@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
16062,MRS.,KATHERINE,JOHNSON,06-09-1970,M,F,katherine72@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
16063,MR.,FRANCISCO,KAPOOR,7/16/1970,M,M,francisco2@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
16064,MRS.,ISABELLA,GRIFFIN,03-01-1969,M,F,isabella31@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
16065,MRS.,MAKAYLA,TORRES,7/21/1969,S,F,makayla4@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
16066,MR.,ALEX,RAMIREZ,7/23/1969,M,M,alex10@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
16067,MRS.,MARIA,BUTLER,4/20/1969,S,F,maria36@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N
16068,MR.,JERRY,SHEN,03-03-1969,S,M,jerry2@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N
16070,MRS.,SIERRA,PHILLIPS,12/22/1969,S,F,sierra5@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
16071,MRS.,TAYLOR,RODRIGUEZ,01-10-1971,M,F,taylor66@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
16072,MR.,CALEB,EVANS,10-12-1971,M,M,caleb29@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
16073,MRS.,MIRANDA,BRYANT,12-12-1971,S,F,miranda18@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
16074,MR.,CALEB,ROBERTS,11-12-1971,M,M,caleb33@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
16075,MRS.,ALEXIS,JOHNSON,7/26/1971,S,F,alexis1@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
16076,MRS.,CATHERINE,ROGERS,6/16/1971,M,F,catherine17@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
16077,MRS.,STEPHANIE,ROGERS,06-01-1971,M,F,stephanie6@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
16078,MRS.,NICOLE,JAMES,09-06-1971,M,F,nicole43@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
16079,MRS.,NATALIE,CARTER,09-07-1971,M,F,natalie53@adventure-works.com,"$80,000 ",1,Graduate Degree,Professional,Y
16080,MR.,OSCAR,PATTERSON,08-01-1968,S,M,oscar18@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
16081,MR.,ARTURO,CAI,3/21/1968,M,M,arturo23@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
16082,MRS.,AUTUMN,ZENG,5/22/1968,S,F,autumn21@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,N
16083,MRS.,MINDY,RAJE,07-03-1967,M,F,mindy18@adventure-works.com,"$40,000 ",5,High School,Skilled Manual,Y
16084,MS.,ALLISON,WRIGHT,11/17/1967,S,F,allison43@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
16085,MR.,TREVOR,GONZALES,01-10-1970,M,M,trevor17@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
16086,MR.,CHARLES,WATSON,05-11-1970,M,M,charles47@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
16087,MR.,MICAH,CHEN,6/13/1970,S,M,micah12@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
16088,MR.,BRYCE,SANDERS,07-10-1967,S,M,bryce3@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
16089,MR.,LUCAS,BROOKS,08-03-1967,M,M,lucas72@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
16090,MRS.,EMMA,WHITE,07-04-1967,S,F,emma12@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
16091,MRS.,ALYSSA,LEWIS,4/25/1967,S,F,alyssa21@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N
16092,MS.,JESSICA,BRYANT,01-02-1966,M,F,jessica42@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
16093,MS.,KAITLYN,MORRIS,03-02-1966,S,F,kaitlyn48@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
16094,MS.,KAYLA,BROWN,11-12-1966,S,F,kayla4@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
16095,MR.,MARCUS,GARCIA,02-11-1966,M,M,marcus17@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
16096,MR.,KENNETH,SHE,1/25/1969,M,M,kenneth1@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
16097,MRS.,JESSICA,STEWART,11-05-1969,S,F,jessica0@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
16098,MRS.,JASMINE,DIAZ,09-06-1969,M,F,jasmine61@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
16099,MR.,JULIAN,JENKINS,08-09-1969,M,M,julian8@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
16100,MR.,JOSE,JOHNSON,04-03-1969,S,M,jose57@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
16101,MRS.,MARY,LOPEZ,9/19/1969,M,F,mary34@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
16102,MR.,MARCUS,ALEXANDER,8/14/1965,S,M,marcus68@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
16103,MRS.,HALEY,HILL,10-11-1965,S,F,haley56@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
16104,MRS.,JORDAN,HERNANDEZ,11-04-1965,S,F,jordan47@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
16105,MRS.,KRISTY,DIAZ,02-04-1965,S,F,kristy3@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
16106,MR.,IAN,BARNES,3/21/1965,M,M,ian43@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
16107,MRS.,JORDAN,EDWARDS,4/20/1964,S,F,jordan30@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
16108,MR.,BRYCE,HOWARD,6/24/1964,S,M,bryce10@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N
16109,MR.,ADAM,TURNER,07-05-1964,S,M,adam35@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
16110,MR.,BRANDON,LONG,07-01-1964,M,M,brandon7@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
16111,MRS.,ALLISON,GREEN,08-09-1963,S,F,allison37@adventure-works.com,"$70,000 ",4,Bachelors,Skilled Manual,Y
16112,MR.,FRANK,MUNOZ,03-05-1963,S,M,frank15@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
16113,MR.,ROGER,LAL,2/13/1963,S,M,roger36@adventure-works.com,"$70,000 ",4,Bachelors,Professional,N
16114,MR.,GAVIN,ROSS,3/14/1963,M,M,gavin3@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
16115,MS.,JENNIFER,DIAZ,6/13/1968,S,F,jennifer95@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
16116,MR.,BEGOÑA,HURTADO,06-06-1968,S,M,begoña0@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
16117,MR.,BRAD,LAL,11-02-1962,M,M,brad8@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
16118,MR.,JAMES,WRIGHT,09-03-1962,M,M,james70@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N
16119,MRS.,HAILEY,WATSON,09-12-1961,M,F,hailey18@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
16120,MR.,BRYCE,RAMIREZ,4/14/1961,M,M,bryce6@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
16121,MRS.,KAITLYN,ROSS,05-04-1961,M,F,kaitlyn71@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,N
16122,MR.,JASON,PHILLIPS,12/16/1961,M,M,jason35@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
16123,MRS.,NATALIE,PATTERSON,07-08-1961,M,F,natalie33@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
16124,MR.,EDUARDO,MURPHY,11-03-1961,M,M,eduardo82@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
16125,MRS.,VICTORIA,WATSON,03-06-1961,M,F,victoria45@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16126,MRS.,FAITH,KELLY,7/17/1961,M,F,faith24@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16127,MRS.,AMANDA,EDWARDS,3/17/1961,M,F,amanda45@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16128,MRS.,DESTINY,WARD,6/24/1961,M,F,destiny38@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16129,MRS.,JORDYN,RUSSELL,10-11-1960,S,F,jordyn18@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
16130,MS.,MIKE,SEAMANS,12/24/1960,S,F,mike5@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
16131,MR.,ALBERT,ROMERO,5/14/1960,S,M,albert11@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
16132,MRS.,SIERRA,NELSON,12-03-1960,M,F,sierra9@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16133,MR.,DYLAN,SIMMONS,8/13/1967,S,M,dylan14@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N
16134,MR.,ROY,HERNANDEZ,06-06-1967,S,M,roy24@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N
16135,MS.,CHELSEA,RAMAN,07-01-1967,S,F,chelsea13@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N
16136,MR.,GEORGE,SRINI,06-04-1967,S,M,george14@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N
16137,MR.,TIMOTHY,KING,3/15/1967,S,M,timothy45@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,Y
16138,MR.,DAVID,BUTLER,02-09-1967,S,M,david47@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
16139,MRS.,JACQUELINE,ALEXANDER,8/25/1960,M,F,jacqueline19@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16140,MR.,SETH,HARRIS,04-04-1960,M,M,seth14@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16141,MRS.,SHELBY,RAMIREZ,11-01-1960,M,F,shelby7@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16142,MRS.,SOPHIA,KING,01-11-1959,S,F,sophia17@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
16143,MRS.,SARA,EVANS,3/19/1959,M,F,sara25@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
16144,MR.,PATRICK,KELLY,12-04-1959,M,M,patrick8@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
16145,MRS.,SYDNEY,ANDERSON,10/25/1959,S,F,sydney73@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
16146,MRS.,JACQUELYN,SAUNDERS,2/21/1959,M,F,jacquelyn21@adventure-works.com,"$80,000 ",1,Graduate Degree,Professional,Y
16147,MR.,NATHAN,GRIFFIN,11/24/1958,M,M,nathan17@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,Y
16148,MRS.,KAREN,WALKER,3/26/1958,M,F,karen9@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,Y
16149,MR.,DALTON,PERRY,03-01-1958,S,M,dalton53@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
16150,MRS.,NICOLE,THOMPSON,2/13/1958,M,F,nicole16@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
16151,MRS.,CHLOE,SANCHEZ,01-03-1958,M,F,chloe46@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
16152,MRS.,KATHERINE,EVANS,11/16/1958,M,F,katherine49@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
16153,MR.,ERIC,JAI,04-11-1958,M,M,eric40@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
16154,MRS.,JENNIFER,SCOTT,12-06-1958,M,F,jennifer16@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
16155,MRS.,JOAN,JENKINS,04-10-1969,M,F,joan6@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
16156,MR.,JAVIER,HERNANDEZ,09-11-1969,M,M,javier0@adventure-works.com,"$90,000 ",1,Graduate Degree,Management,Y
16157,MRS.,CINDY,RAMAN,4/27/1969,M,F,cindy12@adventure-works.com,"$90,000 ",1,Graduate Degree,Management,N
16159,MRS.,MINDY,GOLDBERG,6/21/1969,M,F,mindy24@adventure-works.com,"$100,000 ",1,Graduate Degree,Management,Y
16160,MRS.,ERIKA,HERNANDEZ,6/20/1968,M,F,erika3@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
16161,MRS.,JODI,DENG,8/24/1968,M,F,jodi1@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
16162,MRS.,MACKENZIE,MORGAN,9/26/1968,S,F,mackenzie21@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
16163,MR.,WILLIE,CHANDE,12/15/1967,S,M,willie34@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
16164,MRS.,AMY,LIANG,02-02-1967,S,F,amy23@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
16165,MRS.,JENNY,LIU,02-03-1967,M,F,jenny6@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
16166,MRS.,APRIL,GOEL,08-10-1967,M,F,april15@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
16167,MR.,DEVIN,MOORE,01-06-1967,M,M,devin6@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
16168,MRS.,KATHRYN,ASHE,09-08-1967,M,F,kathryn20@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
16169,MR.,DENNIS,LIN,3/17/1967,S,M,dennis9@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
16170,MR.,JUAN,RUBIO,09-08-1966,S,M,juan8@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
16171,MR.,BRUCE,RUIZ,04-06-1966,M,M,bruce24@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
16172,MRS.,JANELLE,PEREZ,10-11-1966,S,F,janelle18@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
16173,MR.,CORY,RANA,01-06-1965,M,M,cory9@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
16174,MRS.,MELINDA,HERNANDEZ,3/24/1965,S,F,melinda0@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
16175,MR.,TONY,SHAN,09-05-1965,S,M,tony13@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
16176,MS.,MICHELE,TORRES,8/19/1968,S,F,michele45@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
16177,MS.,BETHANY,NATH,09-10-1968,S,F,bethany22@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
16178,MR.,ALFREDO,CARLSON,11/16/1968,M,M,alfredo19@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
16179,MRS.,JAMIE,ZHAO,8/22/1968,S,F,jamie13@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
16180,MR.,KYLE,PEREZ,8/22/1965,S,M,kyle33@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
16181,MS.,DAISY,RUBIO,6/23/1965,S,F,daisy16@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
16182,MR.,LOUIS,SUN,4/21/1964,M,M,louis7@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
16183,MRS.,TANYA,CARLSON,11-04-1964,S,F,tanya15@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
16184,MRS.,CHRISTINE,SHE,06-06-1964,M,F,christine0@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
16185,MR.,GRANT,RAJI,12/13/1964,S,M,grant23@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
16186,MS.,BETHANY,RAJI,7/25/1974,S,F,bethany2@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
16187,MR.,LOUIS,HU,8/17/1980,S,M,louis15@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16188,MS.,TERESA,TORRES,04-05-1980,S,F,teresa12@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16189,MS.,AMANDA,HUGHES,04-02-1979,M,F,amanda32@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
16190,MR.,LANCE,ALVAREZ,01-08-1979,S,M,lance4@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
16191,MS.,MARGARET,ZENG,3/18/1978,S,F,margaret27@adventure-works.com,"$30,000 ",0,High School,Manual,Y
16192,MS.,MARIE,LOPEZ,06-04-1978,S,F,marie18@adventure-works.com,"$30,000 ",0,High School,Manual,N
16193,MR.,VICTOR,RUBIO,6/20/1978,S,M,victor21@adventure-works.com,"$30,000 ",0,High School,Manual,N
16194,MS.,KATIE,DENG,9/16/1973,S,F,katie4@adventure-works.com,"$30,000 ",0,High School,Manual,N
16195,MS.,ABBY,PEREZ,04-12-1973,M,F,abby18@adventure-works.com,"$30,000 ",0,High School,Manual,N
16196,MR.,KURT,RAHEEM,10/21/1973,M,M,kurt18@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
16197,MS.,HEIDI,PRASAD,8/19/1972,S,F,heidi11@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16198,MR.,ARTHUR,NAVARRO,10/13/1972,S,M,arthur34@adventure-works.com,"$30,000 ",0,High School,Manual,Y
16199,MR.,TERRENCE,XIE,8/18/1972,S,M,terrence3@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
16200,MS.,JULIA,EDWARDS,4/18/1971,S,F,julia3@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
16201,MR.,ROSS,MARTIN,09-06-1971,S,M,ross21@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
16202,MR.,KENNETH,JAI,4/21/1971,S,M,kenneth9@adventure-works.com,"$30,000 ",0,High School,Manual,N
16203,MR.,WARREN,RAJE,05-04-1970,S,M,warren3@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
16204,MR.,TERRENCE,ANAND,4/13/1971,S,M,terrence23@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
16205,MRS.,MELANIE,SANDERS,04-01-1971,S,F,melanie14@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
16206,MRS.,CINDY,LEWIS,5/19/1971,S,F,cindy21@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
16207,MR.,JORDAN,SHAN,3/13/1971,S,M,jordan27@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
16208,,RUTH,CHANDRA,7/21/1971,S,NA,ruth7@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
16209,MS.,CAROLYN,ALVAREZ,3/18/1970,S,F,carolyn26@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
16210,MRS.,OLIVIA,COOPER,03-12-1974,S,F,olivia34@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
16211,MR.,JESSE,ROBERTS,11/23/1974,S,M,jesse28@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
16212,MRS.,JACQUELINE,RIVERA,01-03-1930,M,F,jacqueline41@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
16213,MS.,KAYLEE,TURNER,5/16/1966,S,F,kaylee26@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
16214,MR.,BRETT,FERNANDEZ,02-03-1966,M,M,brett15@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
16215,MR.,THOMAS,TURNER,05-12-1966,M,M,thomas42@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
16216,MR.,CHARLES,MITCHELL,9/27/1966,S,M,charles39@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
16217,MS.,AMANDA,GONZALES,9/25/1966,S,F,amanda38@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
16218,MRS.,JULIA,SIMMONS,10-04-1953,M,F,julia81@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16219,MR.,ANGEL,SANDERS,11/22/1953,M,M,angel2@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16220,MRS.,MEGAN,RUSSELL,07-06-1953,M,F,megan67@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16221,MR.,DARREN,SAUNDERS,5/14/1953,M,M,darren13@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16222,MR.,BRANDON,ANDERSON,12/18/1953,M,M,brandon30@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16223,MR.,CARLOS,COLLINS,5/18/1953,M,M,carlos28@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16224,MR.,JACOB,MARTINEZ,7/20/1953,M,M,jacob13@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16225,MR.,WYATT,NELSON,10-12-1953,M,M,wyatt38@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16226,MRS.,MARIA,BLUE,5/23/1953,M,F,maria7@adventure-works.com,"$30,000 ",1,Partial College,Clerical,Y
16227,MR.,ERIC,LOPEZ,6/18/1954,M,M,eric53@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
16228,MR.,RAFAEL,ZHU,12/27/1955,M,M,rafael15@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16229,MR.,WAYNE,CHANDE,5/20/1955,M,M,wayne17@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16230,MR.,CRAIG,BLANCO,05-04-1955,M,M,craig15@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16231,MRS.,DANA,MARTIN,11-09-1955,M,F,dana16@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16232,MR.,CHASE,RICHARDSON,10-06-1955,M,M,chase9@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16233,MRS.,REBECCA,KING,3/25/1955,S,F,rebecca20@adventure-works.com,"$80,000 ",5,Graduate Degree,Skilled Manual,Y
16234,MR.,WYATT,MARTIN,05-07-1956,M,M,wyatt15@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16235,MR.,SEBASTIAN,MORRIS,2/17/1956,M,M,sebastian17@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
